 ,Time,Time,Place,Place,Place,Place,Place,Place,Place,Environment,Environment,Environment,Environment,Environment,Environment,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Component,Component,Component,Component,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Events,Events,Events,Events,Events,Events,Assessments,Assessments,Report 1,Report 1,Report 2,Report 2,Report 1,
986212,201112,1201-1800,ZZZ.Airport,US,,,0,,,,,,Daylight,,,Ramp ZZZ,Air Carrier,A319,,2,Part 121,IFR,Passenger,,Parked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Air Transport Pilot (ATP),,,Situational Awareness; Physiological - Other,,,986212,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Flight Deck / Cabin / Aircraft Event Smoke / Fire / Fumes / Odor,,,Person Flight Crew,Pre-flight,General Release Refused / Aircraft Not Accepted; General Maintenance Action,Aircraft; Company Policy; Human Factors,Aircraft,"Noticed distinct odor in entry way and cockpit. Both pilots encountered headache while present in the cockpit. I am not a mechanic and do not know why the event occurred.","The Reporter stated that the odor he and his crew detected appeared to originate in the forward galley or flight station and was of an electrical nature. The aircraft was removed from service.",,,"An A319 Captain reported a headache resulting from an electrical odor in the forward galley and flight station during preflight so the aircraft was removed from service.",
986219,201112,1201-1800,CLT.Airport,NC,,,0,,,VMC,,,Daylight,,,Ramp CLT,Air Carrier,Regional Jet 200 ER/LR (CRJ200),,2,Part 121,IFR,,,Taxi,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Air Transport Pilot (ATP),,,Situational Awareness,,,986219,,,,,,,,,,,,Conflict Ground Conflict; Critical,,,Person Flight Crew,Taxi,Flight Crew Took Evasive Action,Procedure; Human Factors,Human Factors,"After pushing back from gate we were about to commence taxi when a tug drove within 10 FT of the nose of the aircraft; from right to left; and it occurred as I was making the left turn off the gate. The tug had a red number 4 on the back and was towing 3 empty bag carts behind it. I applied the aircraft brakes and called the Flight Attendant to make sure she didn't get injured; as she was doing the safety demo and standing up at the time. I reported it to Ramp Control as well as Operations. As I was reporting it another tug drove in front of the aircraft; this time from left to right. The tug was so close that I could clearly see that the driver was not paying any attention to the aircraft. However; the number on the second tug was too small to make out. I again reported to Ramp Control. Although only the first tug driver made eye contact with me and the First Officer; neither one made any attempt to slow down or give way to the aircraft. The ramp personnel operating on the CLT ramp have no regard for the aircraft or other vehicles moving about. I would also speculate that they don't follow any sort of speed limit requirement or recommendation; although from what I have seen lately I don't know if CLT even has a speed limit for ground vehicles.",,,,"CRJ200 Captain reports two different tugs failing to yield to his aircraft as he is attempting to taxi after pushback at CLT.",
986228,201112,0601-1200,ZZZ.TRACON,US,,,,,,VMC,10,,Daylight,,,TRACON ZZZ,Air Carrier,Regional Jet 200 ER/LR (CRJ200),,2,Part 121,IFR,,,Initial Climb,,Class B ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Flying,Flight Crew Commercial,,,Situational Awareness; Human-Machine Interface; Other / Unknown,,,986228,,,,,,,,,,,,Flight Deck / Cabin / Aircraft Event Smoke / Fire / Fumes / Odor,,,Automation Aircraft Other Automation; Person Flight Attendant; Person Flight Crew,In-flight,Aircraft Equipment Problem Dissipated; Flight Crew Returned To Departure Airport; Flight Crew Landed in Emergency Condition; General Declared Emergency; General Maintenance Action,Aircraft; Human Factors,Aircraft,"During [our] initial climb out; after the 'flaps up; [after] setting climb thrust call; the Captain and myself started smelling a strong unknown odor. Not a few seconds later the 'smoke toilet' caution message appeared. The Captain had begun finishing the After Takeoff Checklist and pulling out the Manual to start the non-normal checklist for the 'smoke toilet' message. Not a few seconds later; our Flight Attendant calls us using the emergency call switch. She tells us that the cabin is filing up with smoke. The Captain and I immediately donned our O2 masks and the Captain declared an emergency. ATC clears us to come around and land. At the same time the Captain notices that we have a Fuel imbalance caution message appear. He then notifies me that the rudder was far left and the plane was flying uncoordinated. Only then did I realize I had inadvertently put in left rudder causing the fuel imbalance. I returned the airplane to coordinated flight and the fuel imbalance corrected and the caution message went away. We shot a visual approach and landed without further incident. The Flight Attendant let us know the smoke began to dissipate during our approach and finally cleared up during landing roll. The Captain and I determined that we didn't need to evacuate and continued taxi back to our gate with the fire trucks and police following. The Captain and I thought it may be de-icing fluid. But it was 50 degrees outside and the plane did not need de-icing. Maintenance told us the aircraft had been in maintenance over the weekend having work done on the lavatory. I don't believe I could've done anything to avoid the smoke coming into the cabin; but I do know that if I calmed myself down; I would've caught my inadvertent left rudder input before the Captain did. I'm glad he trapped it and let me know.",,,,"CRJ200 First Officer reports a strong unknown odor after the flaps are retracted; followed shortly by a Smoke Toilet caution message. The Flight Attendant reports that the cabin is filing up with smoke. An emergency is declared and the First Officer applies left rudder when none is called for; causing a fuel imbalance caution and uncoordinated flight. Flight returns to departure airport as the smoke clears of its' own accord.",
986235,201112,1201-1800,DCA.Airport,DC,,,,1800,,IMC,Icing; Rain; Turbulence,,Daylight,,,Tower DCA,Air Carrier,Medium Large Transport; Low Wing; 2 Turbojet Eng,,2,Part 121,IFR,,,Final Approach,,Class B DCA,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Air Transport Pilot (ATP),,,Human-Machine Interface; Workload; Situational Awareness,,,986235,,,,,,,,,,,,Deviation - Speed All Types; Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter Unstabilized Approach; Inflight Event / Encounter Weather / Turbulence; Inflight Event / Encounter Fuel Issue,,,Automation Aircraft Other Automation; Person Flight Crew,In-flight,Flight Crew Executed Go Around / Missed Approach; Flight Crew Diverted; General Maintenance Action,Human Factors; Weather,Ambiguous,"After holding on the arrival into DCA for 20 minutes we made the final descent for approach to Runway 19. We had briefed and planned a flaps full landing on Runway 19 LDA/DME. Runway was wet with gusting winds; ceiling was reported at 1;100 FT broken with rain. Approach was stable and done to SOP. Arriving at MDA the aircraft leveled off and the First Officer asked to set the missed approach altitude. We set 1;800 FT for the missed per the approach plate. Reaching the VDP; we did not see the runway. Flight conditions were heavy rain and moderate turbulence. About 1.5 miles from the runway we finally had ground contact and I shut the autopilot off and descended a hundred feet or so and was in the clear. We were not in a position to make a stabilized approach so I executed a missed approach. My First Officer tried to center the heading bug for the missed; but due to the turbulence he accidentally hit the autothrottle button. I pitched up and made the appropriate call for the missed and manually applied TOGA. I was not prepared for what followed.Everything went ok through the gear up portion of the go-around. The flight director was commanding a pitch up of approximately 20 degrees and we were only climbing initially to 1;800 FT. I did not like the feeling or picture created by the high nose up attitude so (hand flying and controlling throttles) I shallowed out the climb. Within just a few seconds we approached the flap limit speed. I pitched up to reduce the airspeed; but it was too late and I exceeded the flap limit speed while still in the flaps 4 position. The First Officer then asked to raise the flaps to 3 and I said yes. We continued to raise the flaps during the go-around; but due to my poor power management I overspeed the flaps at least 2 more times. I did hear the high speed oral warning at least once. Once the aircraft was clean and established on the heading assigned by ATC I re-engaged the automation. We then got vectors for a second approach and briefed our errors to ensure that I didn't make the same mistake a second time. Just before initiating the second approach the visibility at the field dropped to below minimums for Runway 19. Winds exceeded the tailwind component for Runway 01 so it was back around for a third attempt. After reviewing the weather in DC and seeing no improvement and with our fuel now getting down to bingo I elected to divert to IAD. The weather was acceptable and I advised Dispatch along with the passengers of my intentions. We received an extended downwind and after 10 minutes of vectors I declared minimum fuel. We were given a 23 mile final and made a successful landing in IAD with reserve fuel on board. Once at the gate I called Maintenance to advise them of the flap overspeed event and was told the aircraft would need an inspection. Passengers were re-accommodated and after approximately 3 hours we got the sign off to move the airplane back to DC. Total flight time for the day was over 9 hours and duty was about 15 hours plus.I was not aware that the turbulence was going to be that bad throughout the descent portion and landing. It was difficult to see the instruments at times because of the ride. During the approach the 2 aircraft ahead of us landed so I assumed we were going to have no problems. Weather reported 1;100 FT broken and the MDA was 800 FT. The heavy rain at the MDA is what I believe prevented us from seeing the airport environment. Having not done a go-around in quite a few months; and not having done one manually since my last check-ride; caught me off guard. I was disappointed that I didn't manage the power better during the climb. I had it in my mind that the procedure required TOGA so I hit the buttons and added full power; but having not followed the flight director I got myself into a poor situation. After slowing due to the first overspeed and correcting the issue I re-applied full power since were still climbing and created the second flap overspeed event. Iunderstand my mistakes and hope that with this experience I will not make the same mistakes in the future.",,,,"After holding for 20 minutes; Air Carrier Captain reports going around from minimums after the Runway 19 LDA/DME approach does not result in sighting the runway due to heavy rain. The First Officer accidentally disengages the autothrottles due to turbulence and the manual go-around does not go well; resulting in several flap overspeeds. The Captain elects to divert to IAD when the the visibility goes bellow minimums for the LDA approach and tailwinds prevent landing to the north. Minimum fuel is declared while being vectored for approach to IAD.",
986241,201112,1801-2400,M98.TRACON,MN,,,,3000,,VMC,,,Night,,,TRACON M98,Air Carrier,Regional Jet 700 ER/LR (CRJ700),,2,Part 121,,,Localizer/Glideslope/ILS 30C,Initial Approach,,Class B MSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACON M98,Air Carrier,Regional Jet CL65; Undifferentiated or Other Model,,2,Part 121,,,,Initial Approach,,Class B MSP,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; First Officer,Flight Crew Commercial,Flight Crew Last 90 Days 134; Flight Crew Total 7354; Flight Crew Type 1868,,Situational Awareness; Confusion,,,986241,,,,,,,,,,,,Conflict NMAC,Horizontal 0; Vertical 200,,Automation Aircraft TA; Person Flight Crew,In-flight,Air Traffic Control Issued Advisory / Alert; Flight Crew Took Evasive Action,Human Factors,Human Factors,"We were coming in to MSP and were at 4;000 FT direct JACKO (FAF) and were cleared for a visual approach. When in position to do so; I started a descent to the initial approach altitude; 3;000 FT and I planned my descent so I should get down to 3;000 FT just by JACKO and catch the glide slope there. Coming down to 3;000 FT; we configured the aircraft and just by JACKO I got TCAS alert 'traffic; traffic'. There were a lot of aircraft in the air and I could see a yellow one; just on top of us on my screen; which was set to a 10 miles radius. I could see it showed a '+'; and it looked like he was descending. Initially we didn't know if the other aircraft just had overshot his LOC; due to the strong cross wind from the west. I asked my Captain if he had a visual on it; because it seemed it was slightly on our left side. He looked out and got back to me and said it was right above us and he commanded me to; 'descend; descend'. I disconnected the autopilot and lowered the nose and momentarily got below glide slope until the situation got resolved. At the same time my captain called ATC and they got back to the other aircraft and told him he was lined up on the wrong runway. He should have been on 30L. Two major factors: 1. the other aircraft was lined up on the wrong runway. 2. Initially; it seemed ATC mistakenly thought the other aircraft was a MD80; which was 3 miles behind.",,,,"CRJ700 First Officer on a visual approach to Runway 30R at MSP experiences a TCAS alert for traffic descending from above. ATC is advised and the other aircraft is informed that should be lined up with 30L.",
986250,201112,1201-1800,ZZZ.Airport,US,,,0,,,VMC,Windshear,,Daylight,,,Tower ZZZ,Air Carrier,Dash 8-300,,2,Part 121,IFR,,,Landing,,Class B ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Air Transport Pilot (ATP),,,Situational Awareness,,,986250,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying; First Officer,Flight Crew Commercial,,,Situational Awareness,,,986442,Ground Event / Encounter Ground Strike - Aircraft; Inflight Event / Encounter Weather / Turbulence,,,Person Flight Crew,In-flight,Aircraft Aircraft Damaged; Flight Crew Regained Aircraft Control,Human Factors; Weather,Weather,"During a landing in VMC on Runway XXR; the winds were 270/21G30 and Low Level Wind Shear (LLWS) was reported. Windshear was encountered at approximately 200 FT AGL; requiring roughly 40% torque to fly through. Approach was stabilized following that and the rest of the descent was turbulent but stable. The aircraft touched down at 5 degree pitch attitude and roughly Vref +5 KTS. At touchdown the stick-shaker activated and a gust of wind shook the aircraft. The nose pitched up to approximately 9 degrees. Pushing the control yoke had little effect on the nose for a few seconds; then finally it came down and the aircraft rolled-out on all three gears. At that time the 'TOUCHED RUNWAY' warning light illuminated. A tail-strike event was not sensed by the crew. Overall; the entire event felt rather gentle and the tail-strike was a surprise.We contacted Maintenance Control and; following an inspection; the aircraft was ferried to a maintenance base.I believe I should have been more ready for indications of gust effects on the aircraft during touchdown. Perhaps a faster and more dramatic response could have prevented damage.",,"...pilot not flying should have been more proactive looking for uncontrolled aircraft pitch given the gusty wind conditions. More vigilance on behalf of the crew may have prevented aircraft damage.",,"Despite encountering significant LLWS on very short final; the flight crew of a Dash 8 elected to land as the apparent severity of the encounter lessened. At touchdown a gust of wind struck the aircraft and raised the nose; activating the stick shaker. Before pitch control could be regained; the aircraft suffered a tail strike; requiring a ferry for maintenance attention.",
986264,201112,0601-1200,BOS.Airport,MA,,,,,,,,,,,,TRACON A90,Air Carrier,B757-200,,2,Part 121,IFR,,,Climb,,Class B BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Not Flying,Flight Crew Air Transport Pilot (ATP),,,Confusion; Training / Qualification,,,986264,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Flying,Flight Crew Air Transport Pilot (ATP),,,Other / Unknown; Confusion,,,986269,Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural Clearance,,,Person Flight Crew,In-flight,Air Traffic Control Issued New Clearance; Flight Crew Returned To Clearance,Human Factors,Human Factors,"We were filed in BOS the BLZZR One; BLZZR; DCT ONEPS DCT BAF J77 SAX; etc. The revised segment on the PDC read BLZZR ONEPS BAF Q480 AIR. When I reviewed the PDC with the First Officer I failed to recognize the Q480 as part of the revised segment. I have not been on a Q route before and simply missed it as part of a route. On checking/discussing the revised segment on the legs page; we determined that our revised segment matched our original flight plan; which is common. Obviously it did not; and was my mistake. During our climb we received a 'direct to' clearance to a point not on our flight plan. ATC asked us about our clearance and re-cleared us on the Q route. At the time we were pretty sure the issue was with ATC; and so were they; but we soon figured out the mistake was ours. I always try to take my time; did so this time; but just missed it. I will redouble my efforts in the future.",,"During preflight; we were given a revised segment on PDC reading; 'BLZZR ONE BLZZR ONEPS BAF Q480 AF.' Captain reviewed; but was unfamiliar with Q routes so thought it was a misprint. During climbout on BLZZR ONE; BOS Center advised cleared to a downrange point then Q406. We advised that point was not on our flight plan and then Center asked if we were able Q routes. We answered yes; some confusion on Center's part; as he thought ATC had mis-filed us. He re-assigned Q406 and we proceeded on course. At this point Captain realized he had made the initial mistake with our routing. While we never got off course and ATC never knew our mistake; it could have been much worse if we had not caught it. We should have communicated better on the ground and resolved the confusion at the gate; instead of airborne.",,"B757 flight crew reports receiving a PDC with a revised segment containing a 'Q route' which the Captain does not recognize as an airway and does not enter in the FMC. The error is detected airborne before a deviation can occurr.",
986281,201112,0601-1200,ZZZ.Airport,US,,,0,,,,,,Dawn,,,,Air Carrier,B757-200,,,Part 121,,Passenger,,Parked,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gate / Ramp / Line,,Air Carrier,Technician,,,,Communication Breakdown; Distraction,Party1 Maintenance; Party2 ATC,,986281,,,,,,,,,,,,No Specific Anomaly Occurred All Types,,N,Person Maintenance,Other During Tow Procedures,General Flight Cancelled / Delayed,Human Factors; Company Policy; Equipment / Tooling,Equipment / Tooling,"The ground radios on our tow tractors become impossible to hear when the tractor is revving its engine to tow an airplane. The speakers are at maximum volume; but positive communications with the Control Tower is not possible.",,,,"A Line Mechanic reports the ground radios on their tow tractors become impossible to hear when the tractor is revving it's engine to tow an airplane. Positive communications with Control Tower is not possible; even with the tug radios at maximum volume.",
986285,201112,0601-1200,ZZZ.Airport,US,,,0,,,,,,Daylight,,,,Air Carrier,Beech 1900,,,Part 121,,Passenger,,Parked,,,Y,N,Y,N,Unscheduled Maintenance,Testing; Work Cards,,,,,,,,,,,,,,,,,,Central Warning/Master Caution,Beechcraft Raytheon,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hangar / Base,,Air Carrier,Other / Unknown,Maintenance Powerplant; Maintenance Airframe,,,Situational Awareness; Confusion; Communication Breakdown,Party1 Maintenance; Party2 Flight Crew; Party2 Maintenance,,986285,Hangar / Base,,Air Carrier,Other / Unknown,Maintenance Powerplant; Maintenance Airframe,,,Confusion; Communication Breakdown; Troubleshooting; Time Pressure; Situational Awareness,Party1 Maintenance; Party2 Maintenance,,986286,Aircraft Equipment Problem Critical; Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural MEL / CDL,,N,Person Maintenance,Aircraft In Service At Gate,General Flight Cancelled / Delayed; General Maintenance Action; General Release Refused / Aircraft Not Accepted,Aircraft; Procedure; Manuals; MEL; Logbook Entry; Human Factors; Chart Or Publication,Human Factors,"December 2011; a Beech 1900 aircraft had an MEL 28-6 (left collector tank low; Annunciator System inoperative) item open; and a logbook writeup added: 'Captain determined aircraft is unsuitable for continued flight due to persistent Master Caution illumination caused by MEL 28-6'. I swapped the line of flight to another aircraft and had Maintenance taxi the Beech 1900 from the terminal to the hangar for further troubleshooting.[Maintenance] troubleshooting narrowed the problem down to the connection of the cannon plug P417 and the Low Level Sensor E130 and verified that when disconnected; the Master Caution would no longer be triggered. The Maintenance Supervisor and I both concluded that with the cannon plug [P417] disconnected; no other system would be affected by following the Manufacturers wiring diagram. We then documented on the log page and on the referenced Non-Routine Work Card that the cannon plug had been disconnected and secured. We then returned the aircraft to service. Captain X refused the aircraft as it was at XB:40 pm. Captain Y accepted the aircraft as it was at XC:00 pm. The following day; I was called by the Director of Maintenance (DOM) and told to resecure the cannon plug that had been previously removed before any more flights occurred. I complied and had the Line Mechanic at ZZZ1 re-install the cannon plug and generate a Non-Routine Card to document [the reinstallation]. The aircraft then departed with a 30-minute delay. The Director of Quality Control (DQC) then informed me of the reasons for the reinstall [of the canon plug] being that there was no specific manual procedure for removing the cannon plug for this circumstance.",,"A Beech 1900 aircraft was brought to the hangar due to a log writeup for persistent Master Caution illumination caused by MEL 28-6. I then instructed the mechanics to begin troubleshooting the MEL [deferral]. At XB:00 pm troubleshooting was narrowed down to a connection of a Printed Circuit (PC) board under the cabin floor. Maintenance Control then called and said they needed the aircraft no later than XB:30 pm or they would begin to take cancellations. I instructed the mechanics to then close everything up; but mentioned to Maintenance Control that we still didn't clear the log item. The Maintenance Controller and I (as Maintenance Supervisor) both concluded that with the cannon plug disconnected; no other system would be affected by following the Wiring Diagram Manual. We then documented on the log page and on the Work Card that the [cannon] plug had been disconnected and secured. We then returned the aircraft to service. It was brought to my intention the following day by the Director of Quality Control (DQC) and Director of Maintenance (DOM) that there was no specific manual procedure for removing the cannon plug for this circumstance.",,"A Maintenance Controller and Maintenance Supervisor were told to have Maintenance re-connect a cannon plug they had authorized to be disconnected to stop a persistent Master Caution. The Master Caution was caused by a previous MEL deferral of an inoperative low level Annunciator System for the left fuel Collector tank on a Beechcraft 1900 aircraft.",
986360,201112,0601-1200,BNA.Airport,TN,,180,,,,VMC,,,Daylight,,,Center ZME,Air Carrier,B737-700,,2,Part 121,IFR,,,Cruise,,Class A ZME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain,Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 222,,Situational Awareness; Communication Breakdown,Party1 Ground Personnel; Party2 Flight Crew,,986360,,,,,,,,,,,,Deviation / Discrepancy - Procedural Weight And Balance,,N,Person Ground Personnel,In-flight,,Human Factors,Human Factors,"Enroute; about 180 miles from our destination; we received an ACARS message from Dispatch. The message advised that our ZFW and TOW were wrong. Our original manifest showed our ZFW was 110;966 and TOW 125;162. The correct weights were 112;263 and 126;459.I don't think I need to explain the danger of incorrect weights. From performance/safety standpoint to legalities; this scenario can lead to disaster. Vigilance in weight and balance calculation cannot be underestimated.",,,,"A B737-700 flight crew was advised during their flight that their weight manifest data was understated by a little less than one percent.",
986376,201112,1801-2400,ZZZ.ARTCC,US,,,,14000,,Mixed,,,Night,,,Center ZZZ,Air Carrier,MD-11,,2,Part 121,IFR,Cargo / Freight / Delivery,,Climb,Vectors,Class E ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Oil Line,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying,,Flight Crew Last 90 Days 170; Flight Crew Total 10100; Flight Crew Type 3590,,Physiological - Other; Time Pressure; Situational Awareness; Distraction,,,986376,,,,,,,,,,,,Aircraft Equipment Problem Critical; Flight Deck / Cabin / Aircraft Event Smoke / Fire / Fumes / Odor,,,Person Flight Crew,Taxi; In-flight,Flight Crew Returned To Departure Airport; Flight Crew Landed in Emergency Condition; Flight Crew Took Evasive Action; General Maintenance Action; General Declared Emergency,Aircraft,Aircraft,"After starting #3 engine; noticed a foul odor coming from eyeball vents in cockpit. Started other two engines and taxied from ramp. Odor seemed to dissipate while taxiing out; smell was not irritating to eyes or lungs. Taxied to 22L and had normal takeoff. While climbing through about 12;000 FT-13;000 FT jumpseater came forward and told us that there was vapor/smoke; fumes in courier area. I was flying pilot; we engaged the autopilot and I donned my O2 mask. Captain went rear to investigate; then returned to cockpit and donned his O2 mask. Jumpseaters now occupied cockpit and donned O2 masks. At this point I did notice a vapor in the cockpit. We declared an emergency with Center and requested to return to the departure airport immediately. They gave us vectors back to the airport. While Captain was running 'Cabin Smoke' Checklist I was flying aircraft to an ILS approach. We fully configured the aircraft for landing with flaps 50 degrees. Landing was uneventful and we taxied clear of the runway at Taxiway Tango to the south of the runway. We were met by Airport Rescue and Fire Fighters (ARFF); and I established communications with them. I informed them that there were no fire or smoke indications/warnings and that no engines were shut down. At this point; it appeared that the vapor/fumes were dissipating from the cockpit. However; we remained on O2 until reaching the ramp and our parking spot. We started the APU on taxi in; and secured the engines once in the parking spot. Ran 'Shutdown/Secure' checklists and exited the aircraft. In hindsight; we probably should have just shut down the #3 engine right after it was started; due to the odd smell. However; due to many years of flying during the winter time and occasionally encountering that smell due to deicing fluid ingestion in the engines and packs when starting engines; we chose to remain on the engine start procedure and finished so that we could taxi out. Since the aircraft packs turn off for takeoff; we did not have any indication of vapors or fumes inside the aircraft until the packs turned back on after takeoff. Seeing how light the aircraft weighed; we climbed in altitude very quickly; and we had probably only been airborne about 3-4 minutes when the jumpseater came forward to inform us of the presence of vapors and fumes in the cabin. One thing the Captain mentioned was that due to the vapors and the lighting in the cockpit; it was difficult to see the verbiage on the blue pages of the QRH for the GE engined aircraft.","The Reporter stated that an oil line rubbing against another component had chaffed and developed a slight leak. A small amount of the leaking oil entered an air line to a pack where it was heated and vaporized into the air conditioning system; then detected by the flight crew as an irritant.",,,"A MD11 crew detected a vapor after takeoff and declared an emergency return to the departure airport where a chaffed oil line was found to have leaked oil which was then carried to an air conditioning pack.",
986414,201112,0001-0600,ZZZ.Airport,US,,,0,,,,,,Dawn,,,,Air Carrier,A319,,2,Part 121,IFR,,,Parked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Air Transport Pilot (ATP),,,Other / Unknown; Physiological - Other,,,986414,,,,,,,,,,,,Flight Deck / Cabin / Aircraft Event Other / Unknown,,N,Person Flight Crew,In-flight,,Company Policy; Human Factors; Staffing,Human Factors,"My First Officer had a deep constant bronchial type cough. I became concerned since; due to my previous eight month LTD [Long Term Disability] due to a left knee [problem]; I had used all of my contractual 60 hours of sick time for the rest of the year. I did not have any additional sick time due to previous surgeries. I asked him if he was sick and he told me he has Acid Reflux and this causes him to cough extensively. I noticed he was taking over the counter cough drops and confronted him on his cough. I told him; it was my concern since I could not; did not want to get sick with his flu type bronchial coughs. He said he did not have any more sick time and could not afford to call in sick; nor did he want to file any paperwork with the Chief Pilot. Today; early in the morning; I began coughing as if I was at the beginning of a flu. I am taking constant medications to avoid developing deeper symptoms or developing any bronchial coughs.No sick time due to contractual agreements. 60 hours a years for the Pilots in the east is not enough. The environment in the East carries influenzas and Pollen congestions that will begin in March and re-occur in the fall. 60 hours will be easily depleted by the end of the summer.We need a better sick protection or you will have a lot of sick people flying that will make others sick.",,,,"An air carrier Captain addressed the unintended consequences of contractually limited sick leave for pilots. In particular the pressure such limitations place on pilots; causing them to fly while sick to avoid loss of pay and infecting other pilots; in turn forcing them to make the same difficult choices.",
986416,201112,1201-1800,ZZZ.Airport,US,,,,,,Marginal,,,Daylight,,,TRACON ZZZ,Air Carrier,B737-400,,2,Part 121,IFR,,,Initial Approach,,Class B ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Flap Control (Trailing & Leading Edge),,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Air Transport Pilot (ATP),,,Human-Machine Interface,,,986416,,,,,,,,,,,,Aircraft Equipment Problem Less Severe,,N,Person Flight Crew,,Flight Crew Landed in Emergency Condition; General Declared Emergency; General Maintenance Action,Aircraft,Aircraft,"While on downwind to Runway 36R the flaps and slats did not extend when selected. An emergency was declared as a precaution. Dispatch and Maintenance were brought into the loop; as additional external resources. Flaps and slats were only able to be extended via the QRH alternate flap operation procedure. Flaps were extended to 15 degrees per this non-normal procedure and an uneventful flaps 15 landing was accomplished.",,,,"A B737-400 flight crew extended flaps to 15 via the alternate system when they failed to extend normally. They declared a precautionary emergency and landed uneventfully.",
